delivery_date,market_area,hours,Low (€/MWh),High (€/MWh),Last (€/MWh),Weight Avg (€/MWh),Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),period_start
2026-07-09,AT,04:45 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T04:45:00
2026-07-09,AT,05:00 - 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T05:00:00
2026-07-09,AT,05:15 - 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T05:15:00
2026-07-09,AT,05:30 - 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T05:30:00
2026-07-09,AT,05:45 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T05:45:00
2026-07-09,AT,06:00 - 06:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T06:00:00
2026-07-09,AT,06:15 - 06:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T06:15:00
2026-07-09,AT,06:30 - 06:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T06:30:00
2026-07-09,AT,06:45 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T06:45:00
2026-07-09,AT,07:00 - 07:15,98.8,99.5,99.5,99.27,0.1,0.0,0.1,2026-07-09T07:00:00
2026-07-09,AT,07:15 - 07:30,98.6,99.4,99.4,99.13,0.1,0.0,0.1,2026-07-09T07:15:00
2026-07-09,AT,07:30 - 07:45,98.53,100.0,100.0,99.51,0.1,0.0,0.1,2026-07-09T07:30:00
2026-07-09,AT,07:45 - 08:00,79.99,98.5,98.5,92.33,0.1,0.0,0.1,2026-07-09T07:45:00
2026-07-09,AT,08:00 - 08:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T08:00:00
2026-07-09,AT,08:15 - 08:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T08:15:00
2026-07-09,AT,08:30 - 08:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T08:30:00
2026-07-09,AT,08:45 - 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T08:45:00
2026-07-09,AT,09:00 - 09:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T09:00:00
2026-07-09,AT,09:15 - 09:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T09:15:00
2026-07-09,AT,09:30 - 09:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T09:30:00
2026-07-09,AT,09:45 - 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T09:45:00
2026-07-09,AT,10:00 - 10:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T10:00:00
2026-07-09,AT,10:15 - 10:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T10:15:00
2026-07-09,AT,10:30 - 10:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T10:30:00
2026-07-09,AT,10:45 - 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T10:45:00
2026-07-09,AT,11:00 - 11:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T11:00:00
2026-07-09,AT,11:15 - 11:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T11:15:00
2026-07-09,AT,11:30 - 11:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T11:30:00
2026-07-09,AT,11:45 - 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T11:45:00
2026-07-09,AT,12:00 - 12:15,91.47,93.36,93.36,91.94,0.1,0.0,0.1,2026-07-09T12:00:00
2026-07-09,AT,12:15 - 12:30,85.7,94.37,85.7,92.2,0.1,0.0,0.1,2026-07-09T12:15:00
2026-07-09,AT,12:30 - 12:45,93.79,96.2,96.2,94.39,0.1,0.0,0.1,2026-07-09T12:30:00
2026-07-09,AT,12:45 - 13:00,72.53,82.47,72.53,79.99,0.1,0.0,0.1,2026-07-09T12:45:00
2026-07-09,AT,13:00 - 13:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T13:00:00
2026-07-09,AT,13:15 - 13:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T13:15:00
2026-07-09,AT,13:30 - 13:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T13:30:00
2026-07-09,AT,13:45 - 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T13:45:00
2026-07-09,AT,14:00 - 14:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T14:00:00
2026-07-09,AT,14:15 - 14:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T14:15:00
2026-07-09,AT,14:30 - 14:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T14:30:00
2026-07-09,AT,14:45 - 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T14:45:00
2026-07-09,AT,15:00 - 15:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T15:00:00
2026-07-09,AT,15:15 - 15:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T15:15:00
2026-07-09,AT,15:30 - 15:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T15:30:00
2026-07-09,AT,15:45 - 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T15:45:00
2026-07-09,AT,16:00 - 16:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T16:00:00
2026-07-09,AT,16:15 - 16:30,88.5,88.5,88.5,88.5,0.0,0.0,0.0,2026-07-09T16:15:00
2026-07-09,AT,16:30 - 16:45,71.73,71.73,71.73,71.73,0.0,0.0,0.0,2026-07-09T16:30:00
2026-07-09,AT,16:45 - 17:00,74.03,74.03,74.03,74.03,0.0,0.0,0.0,2026-07-09T16:45:00
2026-07-09,AT,17:00 - 17:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T17:00:00
2026-07-09,AT,17:15 - 17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T17:15:00
2026-07-09,AT,17:30 - 17:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T17:30:00
2026-07-09,AT,17:45 - 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T17:45:00
2026-07-09,AT,18:00 - 18:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T18:00:00
2026-07-09,AT,18:15 - 18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T18:15:00
2026-07-09,AT,18:30 - 18:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T18:30:00
2026-07-09,AT,18:45 - 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T18:45:00
2026-07-09,AT,19:00 - 19:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T19:00:00
2026-07-09,AT,19:15 - 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T19:15:00
2026-07-09,AT,19:30 - 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T19:30:00
2026-07-09,AT,19:45 - 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T19:45:00
2026-07-09,AT,20:00 - 20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T20:00:00
2026-07-09,AT,20:15 - 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T20:15:00
2026-07-09,AT,20:30 - 20:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T20:30:00
2026-07-09,AT,20:45 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T20:45:00
2026-07-09,AT,21:00 - 21:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T21:00:00
2026-07-09,AT,21:15 - 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T21:15:00
2026-07-09,AT,21:30 - 21:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T21:30:00
2026-07-09,AT,21:45 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T21:45:00
2026-07-09,AT,22:00 - 22:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T22:00:00
2026-07-09,AT,22:15 - 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T22:15:00
2026-07-09,AT,22:30 - 22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T22:30:00
2026-07-09,AT,22:45 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T22:45:00
2026-07-09,AT,23:00 - 23:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T23:00:00
2026-07-09,AT,23:15 - 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T23:15:00
2026-07-09,AT,23:30 - 23:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T23:30:00
2026-07-09,AT,23:45 - 24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-09T23:45:00
